 ,Zdravko_ZDRAVKOV,Vladimir_IVANOV,Rosen_KIRILOV,Ivailo_PETKOV,Zlatomir_ZAGORCIC,Kiril_KOTEV,Daniel_BORIMIROV,Milen_PETKOV,Dimitar_BERBATOV,Velizar_DIMITROV,Zdravko_LAZAROV,Stoian_KOLEV,Georgi_PEEV,Georgi_CHILIKOV,Marian_HRISTOV,Vladimir_MANCHEV,Martin_PETROV,Predrag_PAZIN,Stilian_PETROV,Valeri_BOJINOV,Zoran_JANKOVIC,Ilian_STOIANOV,Dimitar_IVANKOV,LEVEL
Zdravko_ZDRAVKOV,0,0,0,0,0,0,1,1,3,0,3,0,0,0,2,0,7,1,0,1,1,4,0
Vladimir_IVANOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosen_KIRILOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivailo_PETKOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zlatomir_ZAGORCIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiril_KOTEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel_BORIMIROV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milen_PETKOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitar_BERBATOV,0,0,0,0,1,0,0,2,0,0,4,0,0,0,3,0,5,0,0,1,2,3,0
Velizar_DIMITROV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zdravko_LAZAROV,0,0,0,0,1,0,2,2,1,0,0,0,0,0,10,0,3,0,0,4,3,0,0
Stoian_KOLEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgi_PEEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgi_CHILIKOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marian_HRISTOV,1,0,0,0,2,1,6,4,0,0,2,0,0,0,0,0,4,1,0,2,10,6,0
Vladimir_MANCHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin_PETROV,0,0,0,0,1,0,4,8,2,2,0,0,0,0,10,0,0,1,0,1,3,7,0
Predrag_PAZIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stilian_PETROV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valeri_BOJINOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoran_JANKOVIC,1,0,0,0,0,0,0,2,3,0,2,0,0,0,5,0,1,1,0,0,0,2,0
Ilian_STOIANOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitar_IVANKOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
